time,x_sp,xpos_
24.7695,0.934753,-0.0813399
24.7705,0.935108,-0.0813399
24.7715,0.93546,-0.0813399
24.7725,0.935827,-0.0813399
24.7735,0.936166,-0.0699917
24.7745,0.936516,-0.0699917
24.7755,0.93688,-0.0699917
24.7765,0.937227,-0.0699917
24.7776,0.937596,-0.0699917
24.7787,0.937991,-0.0699917
24.7795,0.938262,-0.0699917
24.7805,0.938614,-0.0699917
24.7815,0.938952,-0.0699917
24.7826,0.939324,-0.0699917
24.7836,0.939668,-0.0699917
24.7847,0.940057,-0.0699917
24.7856,0.940365,-0.0699917
24.7866,0.940689,-0.0531069
24.7876,0.941032,-0.0531069
24.7885,0.941345,-0.0531069
24.7895,0.941671,-0.0531069
24.7905,0.942005,-0.0531069
24.7916,0.942369,-0.0531069
24.7925,0.942686,-0.0531069
24.7936,0.943044,-0.0416392
24.7946,0.943362,-0.0416392
24.7956,0.943688,-0.0416392
24.7967,0.94406,-0.0416392
24.7976,0.944361,-0.0416392
24.7986,0.944699,-0.0416392
24.7996,0.945005,-0.0416392
24.8005,0.945318,-0.0416392
24.8015,0.94564,-0.0416392
24.8025,0.945964,-0.0416392
24.8036,0.946307,-0.0416392
24.8045,0.946619,-0.0416392
24.8056,0.946964,-0.0247907
24.8065,0.947256,-0.0247907
24.8075,0.947576,-0.0247907
24.8087,0.947958,-0.0247907
24.8096,0.948255,-0.0247907
24.8106,0.94855,-0.0247907
24.8115,0.948849,-0.0247907
24.8126,0.949203,-0.0247907
24.8135,0.949479,-0.0133583
24.8147,0.949843,-0.0133583
24.8156,0.950122,-0.0133583
24.8165,0.950414,-0.0133583
24.8175,0.950722,-0.0133583
24.8186,0.951076,-0.0133583
24.8195,0.951343,-0.0133583
24.8206,0.951667,-0.0133583
24.8215,0.951952,-0.0133583
24.8225,0.952258,-0.0133583
24.8235,0.952573,-0.0133583
24.8245,0.95287,-0.0133583
24.8256,0.953187,0.00344802
24.8269,0.953595,0.00344802
24.8276,0.953796,0.00344802
24.8285,0.954088,0.00344802
24.8295,0.954373,0.00344802
24.8305,0.954674,0.00344802
24.8315,0.954978,0.00344802
24.8325,0.95528,0.00344802
24.8337,0.955611,0.0148446
24.8347,0.955909,0.0148446
24.8355,0.956159,0.0148446
24.8366,0.956461,0.0148446
24.8375,0.956736,0.0148446
24.8385,0.957025,0.0148446
24.8395,0.957315,0.0148446
24.8405,0.957609,0.0148446
24.8415,0.95789,0.0148446
24.8429,0.958291,0.0148446
24.8436,0.958481,0.0148446
24.8446,0.958768,0.0148446
24.8455,0.959033,0.0317219
24.8465,0.959318,0.0317219
24.8475,0.959597,0.0317219
24.8485,0.959887,0.0317219
24.8495,0.960168,0.0317219
24.8507,0.960476,0.0317219
24.8516,0.96074,0.0317219
24.8526,0.961005,0.0317219
24.8535,0.961266,0.0317219
24.8545,0.961539,0.0317219
24.8555,0.961822,0.0317219
24.8565,0.96209,0.0317219
24.8575,0.962359,0.0431925
24.8585,0.96263,0.0431925
24.8597,0.962948,0.0431925
24.8606,0.963208,0.0431925
24.8615,0.963442,0.0431925
24.8626,0.96372,0.0431925
24.8635,0.963973,0.0431925
24.8645,0.96424,0.0431925
24.8656,0.964538,0.0431925
24.8667,0.96481,0.0431925
24.8675,0.965039,0.0431925
24.8687,0.965339,0.0431925
24.8695,0.965559,0.0599888
24.8706,0.965835,0.0599888
24.8715,0.96607,0.0599888
24.8725,0.966332,0.0599888
24.8735,0.966586,0.0599888
24.8745,0.966841,0.0599888
24.8756,0.967119,0.0599888
24.8765,0.967352,0.0599888
24.8776,0.967621,0.0713962
24.8785,0.967858,0.0713962
24.8798,0.96817,0.0713962
24.8806,0.968392,0.0713962
24.8815,0.968615,0.0713962
24.8825,0.968853,0.0713962
24.8835,0.969099,0.0713962
24.8845,0.969354,0.0713962
24.8855,0.969602,0.0713962
24.8865,0.969835,0.0713962
24.8875,0.970088,0.0713962
24.8885,0.970324,0.0713962
24.8895,0.970568,0.0881122
24.8905,0.970802,0.0881122
24.8916,0.971065,0.0881122
24.8928,0.971355,0.0881122
24.8936,0.971536,0.0881122
24.8945,0.971766,0.0881122
24.8955,0.971993,0.0881122
24.8966,0.972237,0.0881122
24.8976,0.972477,0.0995939
24.8987,0.972733,0.0995939
24.8995,0.972923,0.0995939
24.9007,0.97319,0.0995939
24.9016,0.973401,0.0995939
24.9026,0.973634,0.0995939
24.9036,0.973864,0.0995939
24.9047,0.974106,0.0995939
24.9056,0.974304,0.0995939
24.9066,0.97453,0.0995939
24.9076,0.974767,0.0995939
24.9086,0.974974,0.0995939
24.9096,0.975209,0.116352
24.9107,0.975443,0.116352
24.9116,0.975651,0.116352
24.9127,0.97588,0.116352
24.9135,0.976066,0.116352
24.9146,0.976298,0.116352
24.9155,0.976496,0.116352
24.9167,0.976749,0.116352
24.9175,0.976925,0.127759
24.9185,0.977139,0.127759
24.9195,0.977359,0.127759
24.9206,0.977572,0.127759
24.9215,0.977775,0.127759
24.9225,0.977981,0.127759
24.9235,0.978188,0.127759
24.9247,0.97843,0.127759
24.9256,0.978633,0.127759
24.9267,0.978846,0.127759
24.9275,0.979013,0.127759
24.9285,0.979216,0.127759
24.9295,0.979417,0.144418
24.9305,0.97962,0.144418
24.9316,0.979846,0.144418
24.9347,0.980447,0.144418
24.9355,0.980616,0.144418
24.9366,0.980823,0.144418
24.9376,0.981012,0.155749
24.9387,0.981226,0.155749
24.9396,0.981399,0.155749
24.9406,0.981595,0.155749
24.9415,0.981773,0.155749
24.9425,0.981958,0.155749
24.9435,0.982146,0.155749
24.9445,0.98234,0.155749
24.9456,0.982536,0.155749
24.9465,0.982707,0.155749
24.9475,0.982892,0.155749
24.9485,0.983077,0.155749
24.9495,0.983258,0.172472
24.9505,0.983439,0.172472
24.9515,0.983622,0.172472
24.9525,0.983803,0.172472
24.9535,0.983984,0.172472
24.9547,0.984185,0.172472
24.9556,0.984352,0.172472
24.9566,0.984535,0.172472
24.9576,0.984702,0.183892
24.9585,0.98486,0.183892
24.9595,0.985032,0.183892
24.9605,0.985208,0.183892
24.9617,0.985407,0.183892
24.9625,0.985546,0.183892
24.9636,0.985728,0.183892
24.9647,0.985921,0.183892
24.9656,0.986057,0.183892
24.9665,0.986214,0.183892
24.9675,0.986384,0.183892
24.9685,0.986543,0.183892
24.9696,0.986715,0.200514
24.9705,0.986868,0.200514
24.9715,0.987031,0.200514
24.9725,0.987191,0.200514
24.9735,0.987348,0.200514
24.9745,0.987507,0.200514
24.9755,0.987663,0.200514
24.9766,0.987832,0.200514
24.9775,0.987974,0.211847
24.9785,0.988128,0.211847
24.9795,0.988281,0.211847
24.9805,0.988435,0.211847
24.9815,0.988584,0.211847
24.9825,0.988734,0.211847
24.9835,0.988883,0.211847
24.9848,0.989076,0.211847
24.9856,0.989192,0.211847
24.9865,0.989329,0.211847
24.9875,0.989474,0.211847
24.9885,0.98962,0.211847
24.9895,0.989763,0.228344
24.9905,0.9899,0.228344
24.9915,0.990041,0.228344
24.9925,0.990187,0.228344
24.9935,0.990322,0.228344
24.9945,0.990461,0.228344
24.9955,0.990601,0.228344
24.9965,0.990737,0.228344
24.9975,0.990869,0.239746
24.9985,0.991003,0.239746
24.9995,0.991138,0.239746
25.0005,0.99127,0.239746
25.0016,0.991416,0.239746
25.0025,0.991534,0.239746
25.0035,0.991662,0.239746
25.0045,0.991789,0.239746
25.0056,0.991923,0.239746
25.0065,0.992042,0.239746
25.0076,0.992176,0.239746
25.0085,0.992294,0.239746
25.0096,0.992424,0.256277
25.0109,0.992588,0.256277
25.0116,0.992666,0.256277
25.0126,0.992787,0.256277
25.0135,0.992904,0.256277
25.0145,0.993018,0.256277
25.0156,0.993145,0.256277
25.0166,0.993267,0.256277
25.0175,0.993371,0.267582
25.0185,0.993485,0.267582
25.0195,0.993595,0.267582
25.0205,0.993712,0.267582
25.0215,0.993819,0.267582
25.0225,0.993929,0.267582
25.0235,0.994039,0.267582
25.0246,0.994162,0.267582
25.0257,0.994276,0.267582
25.0266,0.994373,0.267582
25.0275,0.994469,0.267582
25.0285,0.994573,0.267582
25.0295,0.994675,0.283988
25.0305,0.994779,0.283988
25.0317,0.994896,0.283988
25.0326,0.994995,0.283988
25.0336,0.995089,0.283988
25.0346,0.995189,0.283988
25.0355,0.995278,0.283988
25.0366,0.995386,0.283988
25.0375,0.995472,0.295192
25.0385,0.995564,0.295192
25.0395,0.995656,0.295192
25.0405,0.995751,0.295192
25.0415,0.995843,0.295192
25.0426,0.995936,0.295192
25.0436,0.99603,0.295192
25.0445,0.99611,0.295192
25.0456,0.996205,0.295192
25.0467,0.9963,0.295192
25.0476,0.996377,0.295192
25.0485,0.996455,0.295192
25.0495,0.996538,0.311625
25.0505,0.99662,0.311625
25.0515,0.996702,0.311625
25.0525,0.996784,0.311625
25.0535,0.996863,0.311625
25.0545,0.996939,0.311625
25.0555,0.997019,0.311625
25.0565,0.997096,0.311625
25.0575,0.99717,0.322891
25.0585,0.997246,0.322891
25.0595,0.997321,0.322891
25.0607,0.997403,0.322891
25.0615,0.997467,0.322891
25.0625,0.997535,0.322891
25.0635,0.997607,0.322891
25.0647,0.997686,0.322891
25.0655,0.997743,0.322891
25.0666,0.997814,0.322891
25.0676,0.997877,0.322891
25.0686,0.997943,0.322891
25.0696,0.998006,0.339184
25.0705,0.998065,0.339184
25.0715,0.998126,0.339184
25.0725,0.998187,0.339184
25.0735,0.998248,0.339184
25.0746,0.998308,0.339184
25.0756,0.998366,0.339184
25.0766,0.998427,0.339184
25.0776,0.998483,0.339184
25.0787,0.998542,0.350338
25.0795,0.998584,0.350338
25.0806,0.998638,0.350338
25.0816,0.99869,0.350338
25.0825,0.998739,0.350338
25.0835,0.998789,0.350338
25.0846,0.998841,0.350338
25.0864,0.998924,0.350338
25.0867,0.998939,0.350338
25.0875,0.998977,0.350338
25.0885,0.999022,0.350338
25.0896,0.999068,0.366473
25.0906,0.99911,0.366473
25.0915,0.999151,0.366473
25.0925,0.999191,0.366473
25.0936,0.999232,0.366473
25.0948,0.99928,0.366473
25.0955,0.999308,0.366473
25.0966,0.999346,0.366473
25.0975,0.999379,0.377503
25.0985,0.999414,0.377503
25.0996,0.99945,0.377503
25.1007,0.999486,0.377503
25.1015,0.999513,0.377503
25.1025,0.999543,0.377503
25.1035,0.999572,0.377503
25.1046,0.999603,0.377503
25.1056,0.99963,0.377503
25.1065,0.999656,0.377503
25.1075,0.999682,0.377503
25.1086,0.999709,0.377503
25.1097,0.999734,0.377503
25.1106,0.999755,0.393661
25.1115,0.999775,0.393661
25.1125,0.999796,0.393661
25.1135,0.999816,0.393661
25.1147,0.999838,0.393661
25.1156,0.999852,0.393661
25.1167,0.999871,0.393661
25.1176,0.999885,0.404752
25.1187,0.999901,0.404752
25.1196,0.999913,0.404752
25.1207,0.999927,0.404752
25.1215,0.999937,0.404752
25.1225,0.999948,0.404752
25.1235,0.999957,0.404752
25.1247,0.999968,0.404752
25.1256,0.999974,0.404752
25.1265,0.999981,0.404752
25.1275,0.999986,0.404752
25.1285,0.999991,0.404752
25.1295,0.999995,0.420742
25.1306,0.999998,0.420742
25.1315,0.999999,0.420742
25.1326,1,0.420742
25.1336,1,0.420742
25.1346,0.999998,0.420742
25.1355,0.999996,0.420742
25.1365,0.999993,0.420742
25.1375,0.999989,0.431707
25.1386,0.999983,0.431707
25.1395,0.999977,0.431707
25.1405,0.99997,0.431707
25.1415,0.999962,0.431707
25.1425,0.999952,0.431707
25.1436,0.999941,0.431707
25.1446,0.99993,0.431707
25.1456,0.999918,0.431707
25.1465,0.999905,0.431707
25.1475,0.999891,0.431707
25.1486,0.999875,0.431707
25.1495,0.999859,0.447521
25.1505,0.999842,0.447521
25.1516,0.999822,0.447521
25.1525,0.999804,0.447521
25.1535,0.999785,0.447521
25.1545,0.999763,0.447521
25.1555,0.999741,0.447521
25.1565,0.999717,0.447521
25.1575,0.999693,0.458537
25.1588,0.999661,0.458537
25.1596,0.999641,0.458537
25.1607,0.999608,0.458537
25.1616,0.999583,0.458537
25.1626,0.999554,0.458537
25.1635,0.999527,0.458537
25.1645,0.999495,0.458537
25.1656,0.999459,0.458537
25.1668,0.999421,0.458537
25.1676,0.999393,0.458537
25.1687,0.999354,0.458537
25.1695,0.999326,0.47435
25.1705,0.999287,0.47435
25.1715,0.999248,0.47435
25.1725,0.999208,0.47435
25.1736,0.999167,0.47435
25.1745,0.999128,0.47435
25.1755,0.999085,0.47435
25.1765,0.999041,0.47435
25.1775,0.998998,0.48522
25.1786,0.998949,0.48522
25.1796,0.9989,0.48522
25.1807,0.998851,0.48522
25.1815,0.998811,0.48522
25.1825,0.998762,0.48522
25.1835,0.99871,0.48522
25.1845,0.99866,0.48522
25.1855,0.998606,0.48522
25.1865,0.998553,0.48522
25.1876,0.998496,0.48522
25.1885,0.998445,0.48522
25.1895,0.998388,0.500829
25.1906,0.998329,0.500829
25.1916,0.998266,0.500829
25.1926,0.998207,0.500829
25.1935,0.998153,0.500829
25.1945,0.998093,0.500829
25.1955,0.998028,0.500829
25.1965,0.997966,0.500829
25.1977,0.997892,0.511541
25.1987,0.997826,0.511541
25.1996,0.997768,0.511541
25.2007,0.997689,0.511541
25.2015,0.997635,0.511541
25.2027,0.997557,0.511541
25.2036,0.997493,0.511541
25.2045,0.997426,0.511541
25.2055,0.997354,0.511541
25.2067,0.997269,0.511541
25.2076,0.997199,0.511541
25.2085,0.997131,0.511541
25.2095,0.997054,0.52715
25.2105,0.996978,0.52715
25.2115,0.996899,0.52715
25.2125,0.996821,0.52715
25.2136,0.996736,0.52715
25.2147,0.996644,0.52715
25.2156,0.99657,0.52715
25.2165,0.996492,0.52715
25.2175,0.99641,0.537915
25.2187,0.996311,0.537915
25.2196,0.996232,0.537915
25.2205,0.99615,0.537915
25.2215,0.99606,0.537915
25.2225,0.995975,0.537915
25.2235,0.995883,0.537915
25.2245,0.995791,0.537915
25.2256,0.995693,0.537915
25.2266,0.995594,0.537915
25.2276,0.995504,0.537915
25.2286,0.99541,0.537915
25.2295,0.995321,0.553315
25.2305,0.995224,0.553315
25.2315,0.995127,0.553315
25.233,0.994978,0.553315
25.2335,0.994924,0.553315
25.2346,0.994816,0.553315
25.2356,0.994715,0.553315
25.2366,0.994607,0.553315
25.2375,0.994518,0.56392
25.2385,0.994413,0.56392
25.2395,0.994306,0.56392
25.2405,0.994197,0.56392
25.2415,0.994087,0.56392
25.2427,0.993961,0.56392
25.2436,0.993862,0.56392
25.2445,0.993756,0.56392
25.2455,0.993649,0.56392
25.2465,0.993535,0.56392
25.2475,0.993423,0.56392
25.2485,0.993305,0.56392
25.2495,0.99319,0.5791
25.2507,0.99305,0.5791
25.2516,0.992948,0.5791
25.2525,0.992835,0.5791
25.2535,0.992712,0.5791
25.2545,0.992596,0.5791
25.2556,0.992464,0.5791
25.2565,0.992351,0.5791
25.2576,0.992216,0.589745
25.2587,0.992072,0.589745
25.2596,0.991968,0.589745
25.2608,0.991818,0.589745
25.2616,0.991709,0.589745
25.2626,0.991579,0.589745
25.2635,0.991458,0.589745
25.2647,0.991307,0.589745
25.2655,0.991197,0.589745
25.2665,0.991066,0.589745
25.2675,0.990933,0.589745
25.2685,0.990797,0.589745
25.2695,0.990663,0.604905
25.2706,0.990519,0.604905
25.2716,0.990376,0.604905
25.2725,0.990248,0.604905
25.2735,0.990105,0.604905
25.2748,0.989933,0.604905
25.2755,0.98982,0.604905
25.2767,0.989654,0.604905
25.2775,0.989541,0.615378
25.2786,0.989386,0.615378
25.2796,0.989241,0.615378
25.2805,0.989101,0.615378
25.2816,0.988935,0.615378
25.2825,0.988804,0.615378
25.2837,0.988629,0.615378
25.2849,0.988442,0.615378
25.2855,0.988351,0.615378
25.2867,0.988177,0.615378
25.2876,0.988034,0.615378
25.2885,0.987889,0.615378
25.2896,0.987723,0.630311
25.2905,0.987574,0.630311
25.2915,0.987422,0.630311
25.2925,0.987263,0.630311
25.2936,0.987088,0.630311
25.2947,0.986907,0.630311
25.2955,0.986779,0.630311
25.2966,0.9866,0.630311
25.2975,0.98645,0.640611
25.2986,0.986274,0.640611
25.2995,0.986126,0.640611
25.3005,0.985954,0.640611
25.3015,0.985793,0.640611
25.3026,0.985613,0.640611
25.3035,0.985455,0.640611
25.3045,0.985284,0.640611
25.3055,0.985108,0.640611
25.3065,0.984942,0.640611
25.3076,0.984758,0.640611
25.3087,0.984557,0.640611
25.3097,0.984375,0.640611
25.3105,0.984239,0.655499
25.3115,0.984063,0.655499
25.3125,0.983878,0.655499
25.3135,0.983703,0.655499
25.3147,0.983497,0.655499
25.3156,0.983324,0.655499
25.3165,0.983159,0.655499
25.3175,0.982973,0.665809
25.3186,0.982778,0.665809
25.3195,0.982607,0.665809
25.3207,0.982381,0.665809
25.3215,0.982238,0.665809
25.3225,0.98205,0.665809
25.3235,0.981859,0.665809
25.3245,0.981666,0.665809
25.3255,0.981474,0.665809
25.3265,0.981287,0.665809
25.3276,0.981082,0.665809
25.3286,0.980877,0.665809
25.3295,0.980711,0.680447
25.3305,0.980506,0.680447
25.3315,0.980311,0.680447
25.3326,0.980087,0.680447
25.3335,0.979912,0.680447
25.3345,0.979711,0.680447
25.3355,0.979514,0.680447
25.3365,0.979303,0.680447
25.3376,0.97909,0.690569
25.3385,0.978905,0.690569
25.3396,0.978677,0.690569
25.3405,0.978503,0.690569
25.3415,0.978281,0.690569
25.3427,0.978038,0.690569
25.3436,0.97786,0.690569
25.3445,0.977659,0.690569
25.3455,0.977451,0.690569
25.3465,0.977241,0.690569
25.3476,0.977002,0.690569
25.3487,0.976773,0.690569
25.3495,0.976596,0.704955
25.3507,0.976347,0.704955
25.3516,0.97615,0.704955
25.3525,0.975944,0.704955
25.3535,0.975731,0.704955
25.3545,0.975511,0.704955
25.3555,0.975293,0.704955
25.3565,0.975067,0.704955
25.3575,0.974848,0.714883
25.3585,0.974624,0.714883
25.3595,0.974399,0.714883
25.3606,0.974159,0.714883
25.3616,0.973934,0.714883
25.3626,0.973689,0.714883
25.3635,0.973491,0.714883
25.3646,0.97325,0.714883
25.3656,0.973003,0.714883
25.3666,0.972769,0.714883
25.3677,0.972535,0.714883
25.3687,0.972302,0.714883
25.3696,0.972089,0.729203
25.3706,0.971837,0.729203
25.3715,0.971626,0.729203
25.3725,0.971388,0.729203
25.3736,0.971138,0.729203
25.3746,0.970906,0.729203
25.3756,0.970652,0.729203
25.3765,0.970435,0.729203
25.3775,0.970186,0.739134
25.3785,0.969948,0.739134
25.3795,0.969704,0.739134
25.3807,0.969411,0.739134
25.3816,0.969197,0.739134
25.3825,0.968968,0.739134
25.3835,0.968721,0.739134
25.3845,0.968472,0.739134
25.3855,0.968224,0.739134
25.3866,0.967962,0.739134
25.3875,0.967714,0.739134
25.3886,0.967455,0.739134
25.3895,0.967219,0.753188
25.3906,0.966948,0.753188
25.3916,0.966692,0.753188
25.3926,0.966416,0.753188
25.3936,0.966169,0.753188
25.3945,0.965934,0.753188
25.3955,0.965677,0.753188
25.3966,0.965398,0.753188
25.3976,0.965129,0.762918
25.3986,0.964855,0.762918
25.3995,0.96462,0.762918
25.4007,0.964321,0.762918
25.4016,0.964086,0.762918
25.4026,0.96381,0.762918
25.4036,0.963531,0.762918
25.4046,0.963284,0.762918
25.4055,0.963021,0.762918
25.4065,0.962763,0.762918
25.4075,0.962483,0.762918
25.4085,0.962212,0.762918
25.4096,0.961932,0.7767
25.4108,0.961579,0.7767
25.4116,0.961372,0.7767
25.4127,0.961073,0.7767
25.4135,0.960842,0.7767
25.4146,0.960552,0.7767
25.4156,0.960275,0.7767
25.4165,0.959996,0.7767
25.4175,0.959721,0.786432
25.4186,0.959412,0.786432
25.4196,0.959141,0.786432
25.4205,0.958877,0.786432
25.4215,0.958597,0.786432
25.4225,0.958309,0.786432
25.4235,0.958027,0.786432
25.4245,0.957735,0.786432
25.4255,0.957443,0.786432
25.4265,0.957163,0.786432
25.4276,0.956839,0.786432
25.4286,0.956554,0.786432
25.4295,0.956286,0.80013
25.4305,0.95599,0.80013
25.4315,0.955703,0.80013
25.4326,0.955381,0.80013
25.4335,0.955106,0.80013
25.4347,0.95477,0.80013
25.4356,0.954495,0.80013
25.4365,0.954211,0.80013
25.4375,0.953919,0.80964
25.4385,0.95362,0.80964
25.4395,0.95331,0.80964
25.4405,0.953002,0.80964
25.4416,0.952693,0.80964
25.4427,0.952333,0.80964
25.4436,0.952061,0.80964
25.4446,0.951779,0.80964
25.4455,0.951486,0.80964
25.4465,0.951165,0.80964
25.4475,0.950871,0.80964
25.4487,0.950486,0.80964
25.4495,0.950247,0.823045
25.4506,0.949901,0.823045
25.4516,0.949598,0.823045
25.4526,0.949273,0.823045
25.4535,0.948986,0.823045
25.4545,0.948678,0.823045
25.4555,0.948363,0.823045
25.4565,0.948042,0.823045
25.4575,0.947717,0.832337
25.4585,0.947405,0.832337
25.4596,0.947057,0.832337
25.4606,0.946738,0.832337
25.4617,0.946386,0.832337
25.4627,0.946057,0.832337
25.4636,0.94575,0.832337
25.4646,0.945434,0.832337
25.4655,0.945142,0.832337
25.4665,0.944816,0.832337
25.4675,0.944487,0.832337
25.4685,0.944155,0.832337
25.4695,0.943819,0.845669
25.4705,0.943496,0.845669
25.4716,0.943132,0.845669
25.4725,0.942829,0.845669
25.4735,0.942486,0.845669
25.4747,0.942103,0.845669
25.4756,0.941805,0.845669
25.4766,0.941456,0.845669
25.4775,0.941157,0.854961
25.4785,0.940816,0.854961
25.4795,0.940473,0.854961
25.4806,0.940102,0.854961
25.4816,0.939767,0.854961
25.4825,0.939447,0.854961
25.4835,0.939102,0.854961
25.4846,0.938729,0.854961
25.4856,0.938389,0.854961
25.4867,0.938018,0.854961
25.4876,0.9377,0.854961
25.4885,0.93737,0.854961
25.4895,0.937034,0.86799
25.4905,0.936685,0.86799
25.4915,0.936334,0.86799
25.4925,0.935979,0.86799
25.4936,0.935603,0.86799
25.4949,0.935146,0.86799
25.4956,0.934899,0.86799
25.4967,0.93451,0.86799
25.4975,0.934208,0.877059
25.4985,0.933852,0.877059
25.4995,0.933478,0.877059
25.5005,0.933133,0.877059
25.5015,0.932771,0.877059
25.5027,0.932358,0.877059
25.5036,0.932029,0.877059
25.5046,0.931664,0.877059
25.5055,0.93131,0.877059
25.5065,0.930958,0.877059
25.5076,0.930559,0.877059
25.5085,0.930223,0.877059
25.5096,0.929828,0.889787
25.5107,0.929418,0.889787
25.5116,0.929088,0.889787
25.5127,0.928694,0.889787
25.5136,0.928357,0.889787
25.5145,0.928005,0.889787
25.5155,0.927632,0.889787
25.5167,0.927189,0.889787
25.5176,0.926864,0.898869
25.5185,0.926505,0.898869
25.5195,0.926133,0.898869
25.5205,0.925753,0.898869
25.5216,0.925361,0.898869
25.5225,0.924999,0.898869
25.5236,0.924584,0.898869
25.5245,0.924231,0.898869
25.5255,0.923855,0.898869
25.5265,0.923473,0.898869
25.5275,0.923087,0.898869
25.5284,0.922724,0.898869
25.5295,0.922319,0.911528
25.5305,0.921931,0.911528
25.5317,0.921449,0.911528
25.5326,0.921123,0.911528
25.5336,0.920728,0.911528
25.5346,0.920318,0.911528
25.5355,0.919981,0.911528
25.5366,0.91956,0.911528
25.5376,0.919163,0.920377
25.5387,0.91871,0.920377
25.5396,0.918368,0.920377
25.5406,0.917961,0.920377
25.5416,0.917594,0.920377
25.5426,0.917193,0.920377
25.5436,0.916771,0.920377
25.5445,0.916408,0.920377
25.5455,0.916012,0.920377
25.5466,0.915592,0.920377
25.5475,0.915209,0.920377
25.5485,0.914815,0.920377
25.5495,0.914405,0.93272
25.5505,0.913996,0.93272
25.5515,0.913593,0.93272
25.5526,0.913161,0.93272
25.5535,0.912773,0.93272
25.5546,0.912315,0.93272
25.5555,0.911958,0.93272
25.5565,0.911545,0.93272
25.5575,0.911139,0.941333
25.5586,0.910686,0.941333
25.5596,0.910279,0.941333
25.5606,0.909869,0.941333
25.5617,0.909393,0.941333
25.5626,0.909036,0.941333
25.5635,0.908636,0.941333
25.5646,0.908204,0.941333
25.5655,0.907804,0.941333
25.5665,0.907392,0.941333
25.5675,0.906955,0.941333
25.5686,0.906505,0.941333
25.5695,0.906114,0.953598
25.5706,0.905651,0.953598
25.5715,0.905279,0.953598
25.5725,0.904849,0.953598
25.5735,0.904412,0.953598
25.5745,0.904002,0.953598
25.5755,0.903553,0.953598
25.5765,0.903135,0.953598
25.5777,0.902631,0.962211
25.5786,0.902238,0.962211
25.5795,0.901847,0.962211
25.5805,0.901411,0.962211
25.5815,0.900966,0.962211
25.5826,0.90053,0.962211
25.5835,0.900112,0.962211
25.5849,0.899497,0.962211
25.5855,0.899229,0.962211
25.5866,0.89876,0.962211
25.5875,0.898364,0.962211
25.5885,0.897908,0.962211
25.5895,0.897466,0.974148
25.5905,0.897038,0.974148
25.5915,0.896598,0.974148
25.5925,0.896153,0.974148
25.5936,0.895655,0.974148
25.5947,0.895184,0.974148
25.5956,0.8948,0.974148
25.5966,0.894345,0.974148
25.5975,0.893927,0.982516
25.5985,0.893471,0.982516
25.5996,0.892984,0.982516
25.6006,0.89252,0.982516
25.6015,0.892121,0.982516
25.6025,0.891676,0.982516
25.6035,0.891203,0.982516
25.6045,0.890755,0.982516
25.6055,0.890298,0.982516
25.6065,0.889855,0.982516
25.6076,0.889368,0.982516
25.6088,0.888798,0.982516
25.6096,0.888447,0.982516
25.6106,0.887996,0.994125
25.6115,0.887564,0.994125
25.6126,0.887077,0.994125
25.6136,0.886603,0.994125
25.6146,0.886122,0.994125
25.6156,0.885671,0.994125
25.6167,0.885159,0.994125
25.6175,0.884767,1.00225
25.6186,0.884277,1.00225
25.6196,0.883806,1.00225
25.6206,0.883339,1.00225
25.6215,0.882909,1.00225
25.6225,0.882442,1.00225
25.6236,0.881921,1.00225
25.6245,0.881499,1.00225
25.6255,0.881011,1.00225
25.6265,0.880559,1.00225
25.6276,0.880033,1.00225
25.6287,0.879533,1.00225
25.6295,0.879155,1.01378
25.6305,0.878644,1.01378
25.6315,0.878174,1.01378
25.6326,0.877664,1.01378
25.6336,0.87717,1.01378
25.6345,0.876734,1.01378
25.6356,0.876228,1.01378
25.6365,0.875757,1.01378
25.6375,0.875291,1.02191
25.6385,0.874806,1.02191
25.6395,0.87431,1.02191
25.6405,0.873826,1.02191
25.6416,0.873313,1.02191
25.6427,0.872776,1.02191
25.6435,0.872367,1.02191
25.6445,0.87187,1.02191
25.6455,0.871372,1.02191
25.6465,0.870903,1.02191
25.6476,0.870364,1.02191
25.6487,0.86981,1.02191
25.6495,0.869424,1.03311
25.6507,0.868843,1.03311
25.6516,0.868391,1.03311
25.6526,0.867884,1.03311
25.6535,0.867431,1.03311
25.6545,0.866944,1.03311
25.6555,0.866445,1.03311
25.6565,0.865932,1.03311
25.6575,0.865445,1.04098
25.6585,0.864944,1.04098
25.6595,0.864436,1.04098
25.6605,0.86392,1.04098
25.6615,0.863418,1.04098
25.6628,0.862793,1.04098
25.6635,0.862402,1.04098
25.6646,0.861872,1.04098
25.6655,0.8614,1.04098
25.6665,0.860895,1.04098
25.6676,0.860348,1.04098
25.6686,0.859852,1.04098
25.6695,0.859368,1.05184
25.6705,0.858851,1.05184
25.6715,0.858341,1.05184
25.6725,0.85781,1.05184
25.6735,0.857299,1.05184
25.6745,0.856802,1.05184
25.6755,0.856288,1.05184
25.6766,0.855703,1.05184
25.6776,0.855183,1.05184
25.6785,0.854723,1.05972
25.6795,0.854205,1.05972
25.6806,0.853628,1.05972
25.6816,0.853126,1.05972
25.6827,0.852563,1.05972
25.6836,0.852054,1.05972
25.6846,0.851559,1.05972
25.6855,0.851056,1.05972
25.6865,0.850548,1.05972
25.6875,0.850002,1.05972
25.6885,0.849489,1.05972
25.6895,0.848971,1.07048
